epoch,loss,grad_norm,learning_rate,step,eval_loss,eval_rouge/rouge1,eval_rouge/rouge2,eval_rouge/rougeL,eval_rouge/rougeLsum,eval_bertscore/bertscore-precision,eval_bertscore/bertscore-recall,eval_bertscore/bertscore-f1,eval_meteor,eval_gen_len,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
1,0.7649,8.707164764404297,2.7013824884792627e-05,434,2.3870646953582764,0.4493,0.2047,0.3867,0.3879,0.8969,0.89,0.8933,0.3916,35.63636363636363,37.2692,2.952,0.751,0.0,0.0,0.0,0,0.0
2,0.5599,6.105140209197998,2.401382488479263e-05,868,2.5774781703948975,0.4553,0.2005,0.3849,0.3861,0.8951,0.8914,0.8931,0.3951,36.163636363636364,37.5723,2.928,0.745,0.0,0.0,0.0,0,0.0
3,0.4078,8.021683692932129,2.1013824884792627e-05,1302,2.917553424835205,0.4622,0.2118,0.3904,0.3927,0.8942,0.8925,0.8932,0.4137,36.981818181818184,38.1441,2.884,0.734,0.0,0.0,0.0,0,0.0
4,0.2969,11.026559829711914,1.8013824884792628e-05,1736,3.151153564453125,0.4589,0.2038,0.3877,0.3892,0.8957,0.8886,0.892,0.3961,34.63636363636363,36.1591,3.042,0.774,0.0,0.0,0.0,0,0.0
5,0.2291,7.075560569763184,1.5013824884792628e-05,2170,3.347517251968384,0.4594,0.2035,0.3899,0.3915,0.8964,0.8925,0.8943,0.4099,36.93636363636364,38.3876,2.866,0.729,0.0,0.0,0.0,0,0.0
6,0.2006,4.568517208099365,1.2013824884792626e-05,2604,3.3661303520202637,0.466,0.209,0.3934,0.3959,0.896,0.8933,0.8945,0.4136,37.28181818181818,39.1248,2.812,0.716,0.0,0.0,0.0,0,0.0
7,0.1485,9.021011352539062,9.013824884792626e-06,3038,3.5165469646453857,0.4639,0.2054,0.3846,0.3862,0.8939,0.8931,0.8934,0.4137,38.763636363636365,40.4494,2.719,0.692,0.0,0.0,0.0,0,0.0
8,0.1131,2.7313249111175537,6.013824884792626e-06,3472,3.6477839946746826,0.4595,0.202,0.3882,0.3908,0.8958,0.8903,0.8929,0.402,35.27272727272727,38.0305,2.892,0.736,0.0,0.0,0.0,0,0.0
9,0.0945,5.228710651397705,3.0138248847926267e-06,3906,3.7024214267730713,0.4614,0.2048,0.39,0.391,0.8933,0.894,0.8935,0.4163,40.154545454545456,41.6694,2.64,0.672,0.0,0.0,0.0,0,0.0
10,0.0794,2.2774736881256104,1.3824884792626728e-08,6510,3.739774465560913,0.4519,0.1957,0.3795,0.3809,0.8939,0.8913,0.8925,0.4012,37.14545454545455,38.6541,2.846,0.724,1343.5767,6.453,1.615,5550942739046400,0.2894583425214214
